Time [s],Channel,Value
0.006252930000000,1,0
0.006258600000000,2,156
0.006264270000000,1,-1
0.006269930000000,2,-2618
0.006275600000000,1,0
0.006281270000000,2,47
0.006286940000000,1,-1
0.006292610000000,2,-2671
0.006298280000000,1,0
0.006303950000000,2,92
0.006309620000000,1,-1
0.006315290000000,2,-2539
0.006320950000000,1,0
0.006326620000000,2,291
0.006332290000000,1,-1
0.006337960000000,2,-2242
0.006343630000000,1,0
0.006349300000000,2,594
0.006354970000000,1,-1
0.006360640000000,2,-1835
0.006366300000000,1,0
0.006371980000000,2,906
0.006377640000000,1,-1
0.006383310000000,2,-1468
0.006388980000000,1,0
0.006394650000000,2,1086
0.006400320000000,1,-1
0.006405990000000,2,-1250
0.006411660000000,1,0
0.006417320000000,2,1041
0.006423000000000,1,-1
0.006428660000000,2,-1176
0.006434330000000,1,0
0.006440000000000,2,781
0.006445670000000,1,-1
0.006451340000000,2,-1199
0.006457010000000,1,0
0.006462680000000,2,372
0.006468350000000,1,-1
0.006474010000000,2,-1259
0.006479680000000,1,-1
0.006485350000000,2,-49
0.006491020000000,1,-1
0.006496690000000,2,-1287
0.006502360000000,1,-1
0.006508030000000,2,-306
0.006513700000000,1,-1
0.006519370000000,2,-1255
0.006525030000000,1,-1
0.006530700000000,2,-332
0.006536370000000,1,-1
0.006542040000000,2,-1146
0.006547710000000,1,-1
0.006553380000000,2,-189
0.006559050000000,1,-1
0.006564720000000,2,-915
0.006570380000000,1,0
0.006576050000000,2,39
0.006581720000000,1,-1
0.006587390000000,2,-572
0.006593060000000,1,0
0.006598730000000,2,279
0.006604400000000,1,-1
0.006610070000000,2,-184
0.006615740000000,1,0
0.006621400000000,2,449
0.006627070000000,1,0
0.006632740000000,2,176
0.006638410000000,1,0
0.006644080000000,2,453
0.006649750000000,1,0
0.006655420000000,2,440
0.006661090000000,1,0
0.006666760000000,2,183
0.006672420000000,1,0
0.006678090000000,2,570
0.006683760000000,1,-1
0.006689430000000,2,-369
0.006695100000000,1,0
0.006700770000000,2,560
0.006706440000000,1,-1
0.006712110000000,2,-1049
0.006717770000000,1,0
0.006723440000000,2,395
0.006729110000000,1,-1
0.006734780000000,2,-1652
0.006740450000000,1,0
0.006746120000000,2,114
0.006751790000000,1,-1
0.006757460000000,2,-2045
0.006763130000000,1,-1
0.006768790000000,2,-152
0.006774460000000,1,-1
0.006780130000000,2,-2187
0.006785800000000,1,-1
0.006791470000000,2,-293
0.006797140000000,1,-1
0.006802810000000,2,-2106
0.006808480000000,1,-1
0.006814150000000,2,-293
0.006819820000000,1,-1
0.006825480000000,2,-1828
0.006831150000000,1,-1
0.006836820000000,2,-190
0.006842490000000,1,-1
0.006848160000000,2,-1352
0.006853830000000,1,-1
0.006859500000000,2,-75
0.006865160000000,1,-1
0.006870840000000,2,-773
0.006876500000000,1,-1
0.006882170000000,2,-33
0.006887840000000,1,-1
0.006893510000000,2,-273
0.006899180000000,1,-1
0.006904850000000,2,-63
0.006910520000000,1,0
0.006916190000000,2,33
0.006921850000000,1,-1
0.006927520000000,2,-152
0.006933190000000,1,0
0.006938860000000,2,108
0.006944530000000,1,-1
0.006950200000000,2,-300
0.006955870000000,1,-1
0.006961540000000,2,-21
0.006967210000000,1,-1
0.006972870000000,2,-447
0.006978540000000,1,-1
0.006984210000000,2,-258
0.006989880000000,1,-1
0.006995550000000,2,-560
0.007001220000000,1,-1
0.007006890000000,2,-525
0.007012560000000,1,-1
0.007018230000000,2,-652
0.007023890000000,1,-1
0.007029560000000,2,-774
0.007035230000000,1,-1
0.007040900000000,2,-650
0.007046570000000,1,-1
0.007052240000000,2,-877
0.007057910000000,1,-1
0.007063580000000,2,-445
0.007069240000000,1,-1
0.007074910000000,2,-760
0.007080580000000,1,-1
0.007086250000000,2,-39
0.007091920000000,1,-1
0.007097590000000,2,-539
0.007103260000000,1,0
0.007108930000000,2,509
0.007114600000000,1,-1
0.007120270000000,2,-360
0.007125930000000,1,0
0.007131600000000,2,1111
0.007137270000000,1,-1
0.007142940000000,2,-238
0.007148610000000,1,0
0.007154280000000,2,1637
0.007159950000000,1,-1
0.007165620000000,2,-134
0.007171290000000,1,0
0.007176950000000,2,2014
0.007182620000000,1,-1
0.007188290000000,2,-16
0.007193960000000,1,0
0.007199630000000,2,2224
0.007205300000000,1,0
0.007210970000000,2,90
0.007216630000000,1,0
0.007222300000000,2,2220
0.007227970000000,1,0
0.007233640000000,2,113
0.007239310000000,1,0
0.007244980000000,2,2042
0.007250650000000,1,0
0.007256320000000,2,109
0.007261990000000,1,0
0.007267660000000,2,1815
0.007273320000000,1,0
0.007278990000000,2,222
0.007284660000000,1,0
0.007290330000000,2,1625
0.007296000000000,1,0
0.007301670000000,2,473
0.007307340000000,1,0
0.007313010000000,2,1571
0.007318680000000,1,0
0.007324340000000,2,787
0.007330010000000,1,0
0.007335680000000,2,1768
0.007341350000000,1,0
0.007347020000000,2,1122
0.007352690000000,1,0
0.007358360000000,2,2152
0.007364030000000,1,0
0.007369690000000,2,1421
0.007375360000000,1,0
0.007381030000000,2,2560
0.007386700000000,1,0
0.007392370000000,2,1669
0.007398040000000,1,0
0.007403710000000,2,2923
0.007409380000000,1,0
0.007415050000000,2,1912
0.007420710000000,1,0
0.007426380000000,2,3194
0.007432050000000,1,0
0.007437720000000,2,2092
0.007443390000000,1,0
0.007449060000000,2,3330
0.007454730000000,1,0
0.007460400000000,2,2092
0.007466070000000,1,0
0.007471740000000,2,3384
0.007477400000000,1,0
0.007483070000000,2,1949
0.007488740000000,1,0
0.007494410000000,2,3403
0.007500080000000,1,0
0.007505750000000,2,1786
0.007511420000000,1,0
0.007517080000000,2,3412
0.007522760000000,1,0
0.007528420000000,2,1669
0.007534090000000,1,0
0.007539760000000,2,3496
0.007545430000000,1,0
0.007551100000000,2,1656
0.007556770000000,1,0
0.007562440000000,2,3700
0.007568110000000,1,0
0.007573770000000,2,1736
0.007579440000000,1,0
0.007585110000000,2,3957
0.007590780000000,1,0
0.007596450000000,2,1775
0.007602120000000,1,0
0.007607790000000,2,4221
0.007613460000000,1,0
0.007619130000000,2,1701
0.007624790000000,1,0
0.007630460000000,2,4489
0.007636130000000,1,0
0.007641800000000,2,1573
0.007647470000000,1,0
0.007653140000000,2,4741
0.007658810000000,1,0
0.007664480000000,2,1447
0.007670140000000,1,0
0.007675810000000,2,4918
0.007681480000000,1,0
0.007687150000000,2,1341
0.007692820000000,1,0
0.007698490000000,2,4924
0.007704160000000,1,0
0.007709830000000,2,1236
0.007715500000000,1,0
0.007721160000000,2,4693
0.007726840000000,1,0
0.007732500000000,2,1079
0.007738170000000,1,0
0.007743840000000,2,4277
0.007749510000000,1,0
0.007755180000000,2,891
0.007760850000000,1,0
0.007766520000000,2,3796
0.007772180000000,1,0
0.007777850000000,2,783
0.007783520000000,1,0
0.007789190000000,2,3355
0.007794860000000,1,0
0.007800530000000,2,809
0.007806200000000,1,0
0.007811870000000,2,3039
0.007817540000000,1,0
0.007823210000000,2,924
0.007828870000000,1,0
0.007834540000000,2,2928
0.007840210000000,1,0
0.007845880000000,2,1061
0.007851550000000,1,0
0.007857220000000,2,3030
0.007862890000000,1,0
0.007868550000000,2,1156
0.007874220000000,1,0
0.007879890000000,2,3301
0.007885560000000,1,0
0.007891230000000,2,1212
0.007896900000000,1,0
0.007902570000000,2,3653
0.007908240000000,1,0
0.007913910000000,2,1298
0.007919580000000,1,0
0.007925240000000,2,3964
0.007930910000000,1,0
0.007936580000000,2,1436
0.007942250000000,1,0
0.007947920000000,2,4148
0.007953590000000,1,0
0.007959260000000,2,1566
0.007964930000000,1,0
0.007970600000000,2,4202
0.007976260000000,1,0
0.007981930000000,2,1662
0.007987600000000,1,0
0.007993270000000,2,4133
0.007998940000000,1,0
0.008004610000000,2,1747
0.008010280000000,1,0
0.008015950000000,2,3925
0.008021610000000,1,0
0.008027280000000,2,1867
0.008032950000000,1,0
0.008038620000000,2,3611
0.008044290000000,1,0
0.008049960000000,2,2079
0.008055630000000,1,0
0.008061300000000,2,3270
0.008066970000000,1,0
0.008072630000000,2,2362
0.008078300000000,1,0
0.008083970000000,2,2939
0.008089640000000,1,0
0.008095310000000,2,2584
0.008100980000000,1,0
0.008106650000000,2,2628
0.008112320000000,1,0
0.008117990000000,2,2633
0.008123650000000,1,0
0.008129320000000,2,2415
0.008134990000000,1,0
0.008140660000000,2,2518
0.008146330000000,1,0
0.008152000000000,2,2377
0.008157670000000,1,0
0.008163340000000,2,2327
0.008169010000000,1,0
0.008174680000000,2,2491
0.008180340000000,1,0
0.008186010000000,2,2172
0.008191680000000,1,0
0.008197350000000,2,2663
0.008203020000000,1,0
0.008208690000000,2,2153
0.008214360000000,1,0
0.008220020000000,2,2803
0.008225690000000,1,0
0.008231360000000,2,2288
0.008237030000000,1,0
0.008242700000000,2,2837
0.008248370000000,1,0
0.008254040000000,2,2497
0.008259710000000,1,0
0.008265380000000,2,2719
0.008271050000000,1,0
0.008276710000000,2,2711
0.008282380000000,1,0
0.008288050000000,2,2450
0.008293720000000,1,0
0.008299390000000,2,2936
0.008305060000000,1,0
0.008310730000000,2,2067
0.008316400000000,1,0
0.008322070000000,2,3199
0.008327730000000,1,0
0.008333400000000,2,1656
0.008339070000000,1,0
0.008344740000000,2,3474
0.008350410000000,1,0
0.008356080000000,2,1379
0.008361750000000,1,0
0.008367420000000,2,3689
0.008373080000000,1,0
0.008378750000000,2,1413
0.008384420000000,1,0
0.008390090000000,2,3783
0.008395760000000,1,0
0.008401430000000,2,1760
0.008407100000000,1,0
0.008412770000000,2,3753
0.008418440000000,1,0
0.008424100000000,2,2209
0.008429770000000,1,0
0.008435440000000,2,3666
0.008441110000000,1,0
0.008446780000000,2,2551
0.008452450000000,1,0
0.008458120000000,2,3627
0.008463790000000,1,0
0.008469460000000,2,2741
0.008475130000000,1,0
0.008480790000000,2,3707
0.008486460000000,1,0
0.008492130000000,2,2766
0.008497800000000,1,0
0.008503470000000,2,3831
0.008509140000000,1,0
0.008514810000000,2,2592
0.008520470000000,1,0
0.008526140000000,2,3842
0.008531810000000,1,0
0.008537480000000,2,2257
0.008543150000000,1,0
0.008548820000000,2,3695
0.008554490000000,1,0
0.008560160000000,2,1895
0.008565830000000,1,0
0.008571500000000,2,3478
0.008577160000000,1,0
0.008582830000000,2,1637
0.008588500000000,1,0
0.008594170000000,2,3295
0.008599840000000,1,0
0.008605510000000,2,1623
0.008611180000000,1,0
0.008616850000000,2,3208
0.008622520000000,1,0
0.008628180000000,2,1957
0.008633850000000,1,0
0.008639520000000,2,3210
0.008645190000000,1,0
0.008650860000000,2,2524
0.008656530000000,1,0
0.008662200000000,2,3255
0.008667870000000,1,0
0.008673540000000,2,3091
0.008679200000000,1,0
0.008684870000000,2,3363
0.008690540000000,1,0
0.008696210000000,2,3564
0.008701880000000,1,0
0.008707550000000,2,3553
0.008713220000000,1,0
0.008718890000000,2,3871
0.008724550000000,1,0
0.008730220000000,2,3699
0.008735890000000,1,0
0.008741560000000,2,3851
0.008747230000000,1,0
0.008752900000000,2,3693
0.008758570000000,1,0
0.008764240000000,2,3486
0.008769910000000,1,0
0.008775570000000,2,3572
0.008781240000000,1,0
0.008786910000000,2,2957
0.008792580000000,1,0
0.008798250000000,2,3379
0.008803920000000,1,0
0.008809590000000,2,2436
0.008815260000000,1,0
0.008820930000000,2,3132
0.008826600000000,1,0
0.008832260000000,2,2054
0.008837930000000,1,0
0.008843600000000,2,2903
0.008849270000000,1,0
0.008854940000000,2,1856
0.008860610000000,1,0
0.008866280000000,2,2764
0.008871940000000,1,0
0.008877610000000,2,1832
0.008883280000000,1,0
0.008888950000000,2,2751
0.008894620000000,1,0
0.008900290000000,2,2083
0.008905960000000,1,0
0.008911630000000,2,2875
0.008917300000000,1,0
0.008922970000000,2,2606
0.008928630000000,1,0
0.008934300000000,2,3079
0.008939970000000,1,0
0.008945640000000,2,3131
0.008951310000000,1,0
0.008956980000000,2,3221
0.008962650000000,1,0
0.008968320000000,2,3447
0.008973980000000,1,0
0.008979650000000,2,3206
0.008985320000000,1,0
0.008990990000000,2,3502
0.008996660000000,1,0
0.009002330000000,2,3078
0.009008000000000,1,0
0.009013670000000,2,3258
0.009019340000000,1,0
0.009025000000000,2,2941
0.009030670000000,1,0
0.009036340000000,2,2840
0.009042010000000,1,0
0.009047680000000,2,2822
0.009053350000000,1,0
0.009059020000000,2,2388
0.009064690000000,1,0
0.009070360000000,2,2665
0.009076020000000,1,0
0.009081690000000,2,1862
0.009087360000000,1,0
0.009093030000000,2,2472
0.009098700000000,1,0
0.009104370000000,2,1411
0.009110040000000,1,0
0.009115710000000,2,2357
0.009121380000000,1,0
0.009127040000000,2,1288
0.009132710000000,1,0
0.009138380000000,2,2460
0.009144050000000,1,0
0.009149720000000,2,1405
0.009155390000000,1,0
0.009161060000000,2,2837
0.009166730000000,1,0
0.009172390000000,2,1591
0.009178060000000,1,0
0.009183730000000,2,3374
0.009189400000000,1,0
0.009195070000000,2,1780
0.009200740000000,1,0
0.009206410000000,2,3851
0.009212080000000,1,0
0.009217750000000,2,1785
0.009223410000000,1,0
0.009229080000000,2,4087
0.009234750000000,1,0
0.009240420000000,2,1554
0.009246090000000,1,0
0.009251760000000,2,4018
0.009257430000000,1,0
0.009263100000000,2,1227
0.009268770000000,1,0
0.009274440000000,2,3718
0.009280100000000,1,0
0.009285770000000,2,769
0.009291440000000,1,0
0.009297110000000,2,3358
0.009302780000000,1,0
0.009308450000000,2,183
0.009314120000000,1,0
0.009319790000000,2,3095
0.009325460000000,1,-1
0.009331120000000,2,-306
0.009336790000000,1,0
0.009342460000000,2,2979
0.009348130000000,1,-1
0.009353800000000,2,-584
0.009359470000000,1,0
0.009365140000000,2,3000
0.009370810000000,1,-1
0.009376470000000,2,-652
0.009382140000000,1,0
0.009387810000000,2,3200
0.009393480000000,1,-1
0.009399150000000,2,-509
0.009404820000000,1,0
0.009410490000000,2,3615
0.009416160000000,1,-1
0.009421830000000,2,-280
0.009427490000000,1,0
0.009433160000000,2,4099
0.009438830000000,1,-1
0.009444500000000,2,-61
0.009450170000000,1,0
0.009455840000000,2,4404
0.009461510000000,1,0
0.009467180000000,2,128
0.009472850000000,1,0
0.009478520000000,2,4441
0.009484180000000,1,0
0.009489850000000,2,217
0.009495520000000,1,0
0.009501190000000,2,4246
0.009506860000000,1,0
0.009512530000000,2,221
0.009518200000000,1,0
0.009523860000000,2,3826
0.009529530000000,1,0
0.009535200000000,2,150
0.009540870000000,1,0
0.009546540000000,2,3256
0.009552210000000,1,-1
0.009557880000000,2,-174
0.009563550000000,1,0
0.009569220000000,2,2731
0.009574880000000,1,-1
0.009580550000000,2,-668
0.009586220000000,1,0
0.009591890000000,2,2375
0.009597560000000,1,-1
0.009603230000000,2,-972
0.009608900000000,1,0
0.009614570000000,2,2210
0.009620240000000,1,-1
0.009625910000000,2,-1090
0.009631570000000,1,0
0.009637240000000,2,2246
0.009642910000000,1,-1
0.009648580000000,2,-1231
0.009654250000000,1,0
0.009659920000000,2,2482
0.009665590000000,1,-1
0.009671250000000,2,-1291
0.009676920000000,1,0
0.009682590000000,2,2846
0.009688260000000,1,-1
0.009693930000000,2,-1154
0.009699600000000,1,0
0.009705270000000,2,3209
0.009710940000000,1,-1
0.009716610000000,2,-1003
0.009722280000000,1,0
0.009727940000000,2,3471
0.009733610000000,1,-1
0.009739280000000,2,-992
0.009744950000000,1,0
0.009750620000000,2,3577
0.009756290000000,1,-1
0.009761960000000,2,-1080
0.009767630000000,1,0
0.009773300000000,2,3412
0.009778960000000,1,-1
0.009784630000000,2,-1194
0.009790300000000,1,0
0.009795970000000,2,2932
0.009801640000000,1,-1
0.009807310000000,2,-1310
0.009812980000000,1,0
0.009818650000000,2,2337
0.009824310000000,1,-1
0.009829980000000,2,-1440
0.009835650000000,1,0
0.009841320000000,2,1803
0.009846990000000,1,-1
0.009852660000000,2,-1599
0.009858330000000,1,0
0.009864000000000,2,1297
0.009869670000000,1,-1
0.009875330000000,2,-1714
0.009881000000000,1,0
0.009886670000000,2,851
0.009892340000000,1,-1
0.009898010000000,2,-1650
0.009903680000000,1,0
0.009909350000000,2,567
0.009915020000000,1,-1
0.009920690000000,2,-1407
0.009926360000000,1,0
0.009932020000000,2,417
0.009937690000000,1,-1
0.009943360000000,2,-1091
0.009949030000000,1,0
0.009954700000000,2,367
0.009960370000000,1,-1
0.009966040000000,2,-735
0.009971710000000,1,0
0.009977380000000,2,410
0.009983040000000,1,-1
0.009988710000000,2,-350
0.009994380000000,1,0
0.010000050000000,2,385
0.010005720000000,1,-1
0.010011390000000,2,-31
0.010017060000000,1,0
0.010022730000000,2,197
0.010028390000000,1,0
0.010034060000000,2,97
0.010039730000000,1,-1
0.010045400000000,2,-25
0.010051070000000,1,-1
0.010056740000000,2,-38
0.010062410000000,1,-1
0.010068080000000,2,-206
0.010073750000000,1,-1
0.010079410000000,2,-364
0.010085080000000,1,-1
0.010090750000000,2,-426
0.010096420000000,1,-1
0.010102090000000,2,-701
0.010107760000000,1,-1
0.010113430000000,2,-708
0.010119090000000,1,-1
0.010124760000000,2,-969
0.010130430000000,1,-1
0.010136100000000,2,-985
0.010141770000000,1,-1
0.010147440000000,2,-1161
0.010153110000000,1,-1
0.010158780000000,2,-1187
0.010164450000000,1,-1
0.010170120000000,2,-1221
0.010175780000000,1,-1
0.010181450000000,2,-1256
0.010187120000000,1,-1
0.010192790000000,2,-1170
0.010198460000000,1,-1
0.010204130000000,2,-1208
0.010209800000000,1,-1
0.010215470000000,2,-1080
0.010221140000000,1,-1
0.010226800000000,2,-1115
0.010232470000000,1,-1
0.010238140000000,2,-931
0.010243810000000,1,-1
0.010249480000000,2,-1039
0.010255150000000,1,-1
0.010260820000000,2,-805
0.010266490000000,1,-1
0.010272160000000,2,-1050
0.010277830000000,1,-1
0.010283490000000,2,-839
0.010289160000000,1,-1
0.010294830000000,2,-1195
0.010300500000000,1,-1
0.010306170000000,2,-957
0.010311840000000,1,-1
0.010317510000000,2,-1400
0.010323170000000,1,-1
0.010328840000000,2,-992
0.010334510000000,1,-1
0.010340180000000,2,-1550
0.010345850000000,1,-1
0.010351520000000,2,-865
0.010357190000000,1,-1
0.010362860000000,2,-1590
0.010368530000000,1,-1
0.010374200000000,2,-566
0.010379860000000,1,-1
0.010385530000000,2,-1519
0.010391200000000,1,-1
0.010396870000000,2,-203
0.010402540000000,1,-1
0.010408210000000,2,-1427
0.010413880000000,1,0
0.010419550000000,2,130
0.010425220000000,1,-1
0.010430880000000,2,-1461
0.010436550000000,1,0
0.010442220000000,2,443
0.010447890000000,1,-1
0.010453560000000,2,-1644
0.010459230000000,1,0
0.010464900000000,2,692
0.010470570000000,1,-1
0.010476230000000,2,-1921
0.010481900000000,1,0
0.010487570000000,2,810
0.010493240000000,1,-1
0.010498910000000,2,-2293
0.010504580000000,1,0
0.010510250000000,2,792
0.010515920000000,1,-1
0.010521590000000,2,-2705
0.010527250000000,1,0
0.010532920000000,2,597
0.010538590000000,1,-1
0.010544260000000,2,-3047
0.010549930000000,1,0
0.010555600000000,2,248
0.010561270000000,1,-1
0.010566940000000,2,-3301
0.010572610000000,1,-1
0.010578270000000,2,-180
0.010583940000000,1,-1
0.010589610000000,2,-3446
0.010595280000000,1,-1
0.010600950000000,2,-702
0.010606620000000,1,-1
0.010612290000000,2,-3473
0.010617960000000,1,-1
0.010623630000000,2,-1242
0.010629290000000,1,-1
0.010634960000000,2,-3526
0.010640630000000,1,-1
0.010646300000000,2,-1610
0.010651970000000,1,-1
0.010657640000000,2,-3671
0.010663310000000,1,-1
0.010668980000000,2,-1760
0.010674640000000,1,-1
0.010680310000000,2,-3830
0.010685980000000,1,-1
0.010691650000000,2,-1746
0.010697320000000,1,-1
0.010702990000000,2,-4002
0.010708660000000,1,-1
0.010714330000000,2,-1648
0.010720000000000,1,-1
0.010725670000000,2,-4175
0.010731330000000,1,-1
0.010737000000000,2,-1576
0.010742670000000,1,-1
0.010748340000000,2,-4234
0.010754010000000,1,-1
0.010759680000000,2,-1509
0.010765350000000,1,-1
0.010771020000000,2,-4214
0.010776690000000,1,-1
0.010782350000000,2,-1416
0.010788020000000,1,-1
0.010793690000000,2,-4209
0.010799360000000,1,-1
0.010805030000000,2,-1397
0.010810700000000,1,-1
0.010816370000000,2,-4146
0.010822040000000,1,-1
0.010827700000000,2,-1476
0.010833370000000,1,-1
0.010839040000000,2,-3987
0.010844710000000,1,-1
0.010850380000000,2,-1601
0.010856050000000,1,-1
0.010861720000000,2,-3792
0.010867390000000,1,-1
0.010873060000000,2,-1759
0.010878720000000,1,-1
0.010884390000000,2,-3588
0.010890060000000,1,-1
0.010895730000000,2,-1885
0.010901400000000,1,-1
0.010907070000000,2,-3425
0.010912740000000,1,-1
0.010918410000000,2,-1907
0.010924080000000,1,-1
0.010929750000000,2,-3348
0.010935410000000,1,-1
0.010941080000000,2,-1778
0.010946750000000,1,-1
0.010952420000000,2,-3365
0.010958090000000,1,-1
0.010963760000000,2,-1438
0.010969430000000,1,-1
0.010975090000000,2,-3521
0.010980760000000,1,-1
0.010986430000000,2,-1014
0.010992100000000,1,-1
0.010997770000000,2,-3779
0.011003440000000,1,-1
0.011009110000000,2,-664
0.011014780000000,1,-1
0.011020450000000,2,-3966
0.011026110000000,1,-1
0.011031780000000,2,-306
0.011037450000000,1,-1
0.011043120000000,2,-3980
0.011048790000000,1,0
0.011054460000000,2,40
0.011060130000000,1,-1
0.011065800000000,2,-3810
0.011071470000000,1,0
0.011077140000000,2,151
0.011082800000000,1,-1
0.011088470000000,2,-3503
0.011094140000000,1,-1
0.011099810000000,2,-66
0.011105480000000,1,-1
0.011111150000000,2,-3196
0.011116820000000,1,-1
0.011122480000000,2,-562
0.011128150000000,1,-1
0.011133820000000,2,-2922
0.011139490000000,1,-1
0.011145160000000,2,-1144
0.011150830000000,1,-1
0.011156500000000,2,-2574
0.011162170000000,1,-1
0.011167840000000,2,-1516
0.011173510000000,1,-1
0.011179170000000,2,-2159
0.011184840000000,1,-1
0.011190510000000,2,-1631
0.011196180000000,1,-1
0.011201850000000,2,-1786
0.011207520000000,1,-1
0.011213190000000,2,-1581
0.011218860000000,1,-1
0.011224530000000,2,-1522
0.011230190000000,1,-1
0.011235860000000,2,-1384
0.011241530000000,1,-1
0.011247200000000,2,-1383
0.011252870000000,1,-1
0.011258540000000,2,-1119
0.011264210000000,1,-1
0.011269880000000,2,-1271
0.011275550000000,1,-1
0.011281220000000,2,-834
0.011286880000000,1,-1
0.011292550000000,2,-1081
0.011298220000000,1,-1
0.011303890000000,2,-568
0.011309560000000,1,-1
0.011315230000000,2,-892
0.011320900000000,1,-1
0.011326560000000,2,-554
0.011332230000000,1,-1
0.011337900000000,2,-841
0.011343570000000,1,-1
0.011349240000000,2,-848
0.011354910000000,1,-1
0.011360580000000,2,-935
0.011366250000000,1,-1
0.011371920000000,2,-1226
0.011377590000000,1,-1
0.011383250000000,2,-1089
0.011388920000000,1,-1
0.011394590000000,2,-1614
0.011400260000000,1,-1
0.011405930000000,2,-1208
0.011411600000000,1,-1
0.011417270000000,2,-1930
0.011422930000000,1,-1
0.011428610000000,2,-1267
0.011434270000000,1,-1
0.011439940000000,2,-2008
0.011445610000000,1,-1
0.011451280000000,2,-1328
0.011456950000000,1,-1
0.011462620000000,2,-1921
0.011468290000000,1,-1
0.011473960000000,2,-1439
0.011479620000000,1,-1
0.011485290000000,2,-1715
0.011490960000000,1,-1
0.011496630000000,2,-1573
0.011502300000000,1,-1
0.011507970000000,2,-1328
0.011513640000000,1,-1
0.011519310000000,2,-1648
0.011524980000000,1,-1
0.011530640000000,2,-945
0.011536310000000,1,-1
0.011541980000000,2,-1605
0.011547650000000,1,-1
0.011553320000000,2,-794
0.011558990000000,1,-1
0.011564660000000,2,-1506
0.011570330000000,1,-1
0.011576000000000,2,-920
0.011581660000000,1,-1
0.011587330000000,2,-1475
0.011593000000000,1,-1
0.011598670000000,2,-1320
0.011604340000000,1,-1
0.011610010000000,2,-1554
0.011615680000000,1,-1
0.011621350000000,2,-1865
0.011627010000000,1,-1
0.011632680000000,2,-1700
0.011638350000000,1,-1
0.011644020000000,2,-2356
0.011649690000000,1,-1
0.011655360000000,2,-1841
0.011661030000000,1,-1
0.011666700000000,2,-2680
0.011672370000000,1,-1
0.011678030000000,2,-1936
0.011683700000000,1,-1
0.011689370000000,2,-2686
0.011695040000000,1,-1
0.011700710000000,2,-1971
0.011706380000000,1,-1
0.011712050000000,2,-2348
0.011717720000000,1,-1
0.011723390000000,2,-1897
0.011729060000000,1,-1
0.011734720000000,2,-1813
0.011740390000000,1,-1
0.011746060000000,2,-1725
0.011751730000000,1,-1
0.011757400000000,2,-1113
0.011763070000000,1,-1
0.011768740000000,2,-1577
0.011774410000000,1,-1
0.011780070000000,2,-317
0.011785740000000,1,-1
0.011791410000000,2,-1477
0.011797080000000,1,0
0.011802750000000,2,332
0.011808420000000,1,-1
0.011814090000000,2,-1397
0.011819760000000,1,0
0.011825430000000,2,706
0.011831090000000,1,-1
0.011836760000000,2,-1436
0.011842430000000,1,0
0.011848100000000,2,760
0.011853770000000,1,-1
0.011859440000000,2,-1657
0.011865110000000,1,0
0.011870780000000,2,504
0.011876450000000,1,-1
0.011882110000000,2,-1936
0.011887780000000,1,0
0.011893450000000,2,150
0.011899120000000,1,-1
0.011904790000000,2,-2156
0.011910460000000,1,-1
0.011916130000000,2,-95
0.011921800000000,1,-1
0.011927470000000,2,-2305
0.011933130000000,1,-1
0.011938800000000,2,-193
0.011944470000000,1,-1
0.011950140000000,2,-2374
0.011955810000000,1,-1
0.011961480000000,2,-169
0.011967150000000,1,-1
0.011972820000000,2,-2267
0.011978480000000,1,-1
0.011984150000000,2,-77
0.011989820000000,1,-1
0.011995490000000,2,-1923
0.012001160000000,1,0
0.012006830000000,2,105
0.012012500000000,1,-1
0.012018170000000,2,-1491
0.012023840000000,1,0
0.012029500000000,2,416
0.012035170000000,1,-1
0.012040840000000,2,-1206
0.012046510000000,1,0
0.012052180000000,2,703
0.012057850000000,1,-1
0.012063520000000,2,-1165
0.012069190000000,1,0
0.012074860000000,2,828
0.012080530000000,1,-1
0.012086190000000,2,-1337
0.012091860000000,1,0
0.012097530000000,2,801
0.012103200000000,1,-1
0.012108870000000,2,-1618
0.012114540000000,1,0
0.012120210000000,2,642
0.012125880000000,1,-1
0.012131540000000,2,-1853
0.012137210000000,1,0
0.012142880000000,2,422
0.012148550000000,1,-1
0.012154220000000,2,-2009
0.012159890000000,1,0
0.012165560000000,2,218
0.012171230000000,1,-1
0.012176900000000,2,-2065
0.012182560000000,1,0
0.012188230000000,2,62
0.012193900000000,1,-1
0.012199570000000,2,-1888
0.012205240000000,1,0
0.012210910000000,2,59
0.012216580000000,1,-1
0.012222250000000,2,-1454
0.012227920000000,1,0
0.012233580000000,2,239
0.012239250000000,1,-1
0.012244920000000,2,-880
0.012250590000000,1,0
0.012256260000000,2,530
0.012261930000000,1,-1
0.012267600000000,2,-289
0.012273270000000,1,0
0.012278930000000,2,949
0.012284600000000,1,0
0.012290270000000,2,142
0.012295940000000,1,0
0.012301610000000,2,1410
0.012307280000000,1,0
0.012312950000000,2,289
0.012318620000000,1,0
0.012324290000000,2,1765
0.012329950000000,1,0
0.012335620000000,2,201
0.012341290000000,1,0
0.012346960000000,2,1987
0.012352630000000,1,-1
0.012358300000000,2,-95
0.012363970000000,1,0
0.012369640000000,2,1961
0.012375310000000,1,-1
0.012380980000000,2,-556
0.012386640000000,1,0
0.012392310000000,2,1710
0.012397980000000,1,-1
0.012403650000000,2,-973
0.012409320000000,1,0
0.012414990000000,2,1524
0.012420660000000,1,-1
0.012426330000000,2,-1164
0.012431990000000,1,0
